,ORIGEN,DESTINO,FLUJO,DIA_SEMANA,ZONA_ORIGEN,ZONA_DESTINO,VOLUMEN
9604,Tarancón,Guadalajara,0,Viernes,10,10,2
9605,Tarancón,Jávea/Xàbia,1,Viernes,10,12,1
9606,Tarancón,Lugo,1,Domingo,10,101,1
9607,Tarancón,Madrid,1,Domingo,10,10,26
9608,Tarancón,Madrid,1,Jueves,10,10,3
9609,Tarancón,Madrid,1,Lunes,10,10,1
9610,Tarancón,Madrid,1,Martes,10,10,2
9611,Tarancón,Madrid,1,Miercoles,10,10,2
9612,Tarancón,Madrid,1,Sabado,10,10,20
9613,Tarancón,Madrid,1,Viernes,10,10,32
9614,Tarancón,Manises,1,Sabado,10,12,1
9615,Tarancón,Mojácar,1,Viernes,10,104,1
9616,Tarancón,Molina de Segura,1,Domingo,10,21,1
9617,Tarancón,Motilla del Palancar,0,Viernes,10,14,2
9618,Tarancón,Murcia,1,Domingo,10,21,9
9619,Tarancón,Murcia,1,Jueves,10,21,1
9620,Tarancón,Murcia,1,Lunes,10,21,1
9621,Tarancón,Murcia,1,Martes,10,21,1
9622,Tarancón,Murcia,1,Sabado,10,21,5
9623,Tarancón,Murcia,1,Viernes,10,21,5
9624,Tarancón,Oliva,1,Viernes,10,12,1
9625,Tarancón,Orihuela,1,Domingo,10,22,1
9626,Tarancón,Orihuela,1,Viernes,10,22,1
9627,Tarancón,Oropesa del Mar/Orpesa,1,Viernes,10,12,1
9628,Tarancón,Pilar de la Horadada,1,Miercoles,10,22,1
9629,Tarancón,Pinto,1,Domingo,10,10,2
9630,Tarancón,Quintanar del Rey,0,Viernes,10,104,1
9631,Tarancón,San Javier,1,Viernes,10,104,1
9632,Tarancón,San Pedro del Pinatar,1,Jueves,10,22,1
9633,Tarancón,San Vicente del Raspeig/Sant Vicent del Raspeig,1,Sabado,10,104,1
9634,Tarancón,Sollana,1,Viernes,10,12,1
9635,Tarancón,Toledo,0,Domingo,10,10,3
9636,Tarancón,Toledo,0,Sabado,10,10,1
9637,Tarancón,Torrent,1,Viernes,10,8,1
9638,Tarancón,Torrent,1,Viernes,10,12,1
9639,Tarancón,Torrevieja,1,Domingo,10,22,1
9640,Tarancón,Torrevieja,1,Viernes,10,22,1
9641,Tarancón,Valdemoro,1,Domingo,10,10,1
9642,Tarancón,Vera,1,Domingo,10,104,1
9643,Tarancón,Vera,1,Viernes,10,104,2
9644,Tarancón,Villarrobledo,0,Sabado,10,104,1
9645,Tarancón,Villena,1,Domingo,10,104,1
9646,Tarazona,Guadalajara,2,Domingo,10,10,1
9647,Tarazona,Guadalajara,2,Viernes,10,10,1
9648,Tarazona de la Mancha,Alicante/Alacant,1,Domingo,104,104,3
9649,Tarazona de la Mancha,Collado Villalba,1,Domingo,104,10,1
9650,Tarazona de la Mancha,Cuenca,0,Domingo,104,102,3
9651,Tarazona de la Mancha,Cuenca,0,Viernes,104,102,2
9652,Tarazona de la Mancha,Elche/Elx,1,Domingo,104,22,1
9653,Tarazona de la Mancha,Madrid,1,Domingo,104,10,5
9654,Tarazona de la Mancha,Madrid,1,Viernes,104,10,1
9655,Tarazona de la Mancha,Murcia,1,Domingo,104,21,8
9656,Tarazona de la Mancha,Rivas-Vaciamadrid,1,Sabado,104,10,1
9657,Tarazona de la Mancha,San Vicente del Raspeig/Sant Vicent del Raspeig,1,Domingo,104,104,1
9658,Tarazona de la Mancha,Talavera de la Reina,0,Domingo,104,10,2
9659,Tarazona de la Mancha,Toledo,0,Viernes,104,10,1
9660,Tarazona de la Mancha,Tomelloso,0,Domingo,104,104,1
9661,Tarifa,Caudete,2,Viernes,103,104,1
9662,Tarifa,Madridejos,2,Jueves,103,104,1
9663,Tarifa,Manzanares,2,Domingo,103,104,1
9664,Tarragona,Albacete,2,Domingo,8,104,4
9665,Tarragona,Albacete,2,Jueves,8,104,1
9666,Tarragona,Albacete,2,Lunes,8,104,1
9667,Tarragona,Albacete,2,Martes,8,104,1
9668,Tarragona,Albacete,2,Sabado,8,104,2
9669,Tarragona,Albacete,2,Viernes,8,104,6
9670,Tarragona,Almadrones,2,Viernes,8,10,1
9671,Tarragona,Almagro,2,Domingo,8,104,1
9672,Tarragona,Almansa,2,Sabado,8,104,1
9673,Tarragona,Caudete,2,Viernes,8,104,1
9674,Tarragona,Ciudad Real,2,Domingo,8,104,1
9675,Tarragona,Ciudad Real,2,Martes,8,104,1
9676,Tarragona,Ciudad Real,2,Viernes,8,104,4
9677,Tarragona,Daimiel,2,Jueves,8,104,1
9678,Tarragona,Guadalajara,2,Domingo,8,10,1
9679,Tarragona,Guadalajara,2,Viernes,8,10,1
9680,Tarragona,Hellín,2,Viernes,8,104,1
9681,Tarragona,Mahora,2,Viernes,8,13,1
9682,Tarragona,Manzanares,2,Jueves,8,104,2
9683,Tarragona,Manzanares,2,Sabado,8,104,5
9684,Tarragona,Manzanares,2,Viernes,8,104,4
9685,Tarragona,Puertollano,2,Sabado,8,104,2
9686,Tarragona,Puertollano,2,Viernes,8,104,1
9687,Tarragona,San Clemente,2,Viernes,8,104,1
9688,Tarragona,Tomelloso,2,Jueves,8,104,2
9689,Tarragona,Valdepeñas,2,Viernes,8,104,1
9690,Tarragona,Villarrobledo,2,Domingo,8,104,1
9691,Tarragona,Villarrobledo,2,Miercoles,8,104,1
9692,Tarragona,Villarrobledo,2,Sabado,8,104,2
9693,Tarragona,Villarrobledo,2,Viernes,8,104,3
9694,Tavernes Blanques,Motilla del Palancar,2,Viernes,12,14,1
9695,Tavernes Blanques,San Clemente,2,Viernes,12,104,1
9696,Tavernes Blanques,Villarrobledo,2,Sabado,12,104,1
9697,Tavernes de la Valldigna,Albacete,2,Domingo,12,104,1
9698,Tavernes de la Valldigna,Ciudad Real,2,Sabado,12,104,1
9699,Tavernes de la Valldigna,Toledo,2,Domingo,12,10,2
9700,Tembleque,Ciudad Real,0,Sabado,102,104,1
9701,Tembleque,Córdoba,1,Domingo,102,103,1
9702,Tembleque,Córdoba,1,Jueves,102,103,1
9703,Tembleque,Córdoba,1,Viernes,102,103,3
9704,Tembleque,Fuengirola,1,Domingo,102,103,1
9705,Tembleque,Fuengirola,1,Viernes,102,103,1
9706,Tembleque,Granada,1,Domingo,102,2,3
9707,Tembleque,Granada,1,Viernes,102,2,3
9708,Tembleque,Madrid,1,Domingo,102,10,3
9709,Tembleque,Madrid,1,Sabado,102,10,1
9710,Tembleque,Madrid,1,Viernes,102,10,1
9711,Tembleque,Málaga,1,Domingo,102,6,2
9712,Tembleque,Málaga,1,Viernes,102,6,1
9713,Tembleque,Tarifa,1,Viernes,102,103,1
9714,Tembleque,Vitoria-Gasteiz,1,Viernes,102,10,1
9715,Terrassa,Albacete,2,Miercoles,8,104,1
9716,Terrassa,Albacete,2,Sabado,8,104,3
9717,Terrassa,Albacete,2,Viernes,8,104,2
9718,Terrassa,Alcolea del Pinar,2,Sabado,8,10,1
9719,Terrassa,Almansa,2,Sabado,8,104,1
9720,Terrassa,Caudete,2,Viernes,8,104,1
9721,Terrassa,Manzanares,2,Viernes,8,104,1
9722,Terrassa,Molina de Aragón,2,Miercoles,8,10,1
9723,Terrassa,Ossa de Montiel,2,Sabado,8,104,1
9724,Terrassa,Tomelloso,2,Viernes,8,104,1
9725,Terrassa,Villarrobledo,2,Sabado,8,104,1
9726,Terrassa,Villarrobledo,2,Viernes,8,104,1
9727,Teruel,Albacete,2,Domingo,10,104,8
9728,Teruel,Albacete,2,Jueves,10,104,1
9729,Teruel,Albacete,2,Miercoles,10,104,3
9730,Teruel,Albacete,2,Sabado,10,104,1
9731,Teruel,Albacete,2,Viernes,10,104,17
9732,Teruel,Alcolea del Pinar,2,Domingo,10,10,1
9733,Teruel,Alcolea del Pinar,2,Viernes,10,10,2
9734,Teruel,Azuqueca de Henares,2,Viernes,10,10,1
9735,Teruel,Cuenca,2,Domingo,10,102,34
9736,Teruel,Cuenca,2,Jueves,10,102,1
9737,Teruel,Cuenca,2,Lunes,10,102,1
9738,Teruel,Cuenca,2,Sabado,10,102,1
9739,Teruel,Cuenca,2,Viernes,10,102,8
9740,Teruel,Guadalajara,2,Miercoles,10,10,1
9741,Teruel,Guadalajara,2,Sabado,10,10,1
9742,Teruel,Guadalajara,2,Viernes,10,10,3
9743,Teruel,Manzanares,2,Sabado,10,104,1
9744,Teruel,Minglanilla,2,Domingo,10,102,1
9745,Teruel,Molina de Aragón,2,Domingo,10,10,1
9746,Teruel,Molina de Aragón,2,Sabado,10,10,1
9747,Teruel,Motilla del Palancar,2,Sabado,10,14,1
9748,Teruel,Toledo,2,Domingo,10,10,1
9749,Teruel,Villarrobledo,2,Miercoles,10,104,1
9750,Teruel,Villarrobledo,2,Sabado,10,104,2
9751,Teruel,Villarrobledo,2,Viernes,10,104,2
9752,Tobarra,Albacete,0,Sabado,104,104,3
9753,Tobarra,Alcalá de Henares,1,Domingo,104,10,1
9754,Tobarra,Alcobendas,1,Domingo,104,10,1
9755,Tobarra,Alcobendas,1,Viernes,104,10,1
9756,Tobarra,Alicante/Alacant,1,Domingo,104,104,1
9757,Tobarra,Alicante/Alacant,1,Viernes,104,104,1
9758,Tobarra,Almería,1,Domingo,104,1,1
9759,Tobarra,Cuenca,0,Domingo,104,102,2
9760,Tobarra,Leganés,1,Domingo,104,10,1
9761,Tobarra,Madrid,1,Domingo,104,10,33
9762,Tobarra,Madrid,1,Jueves,104,10,4
9763,Tobarra,Madrid,1,Lunes,104,10,1
9764,Tobarra,Madrid,1,Sabado,104,10,10
9765,Tobarra,Madrid,1,Viernes,104,10,13
9766,Tobarra,Murcia,1,Domingo,104,21,19
9767,Tobarra,Murcia,1,Sabado,104,21,1
9768,Tobarra,Murcia,1,Viernes,104,21,7
9769,Tobarra,Riópar,0,Sabado,104,104,1
9770,Tobarra,San Vicente del Raspeig/Sant Vicent del Raspeig,1,Domingo,104,104,3
9771,Tobarra,Talavera de la Reina,0,Domingo,104,10,1
9772,Tobarra,Torrejón de Ardoz,1,Domingo,104,10,1
9773,Tobarra,Vitoria-Gasteiz,1,Lunes,104,10,1
9774,Toledo,Aguilar de Campoo,1,Sabado,10,10,1
9775,Toledo,Albacete,0,Domingo,10,104,89
9776,Toledo,Albacete,0,Jueves,10,104,9
9777,Toledo,Albacete,0,Lunes,10,104,3
9778,Toledo,Albacete,0,Martes,10,104,4
9779,Toledo,Albacete,0,Miercoles,10,104,8
9780,Toledo,Albacete,0,Sabado,10,104,69
9781,Toledo,Albacete,0,Viernes,10,104,97
9782,Toledo,Albolote,1,Sabado,10,2,1
9783,Toledo,Alboraya,1,Domingo,10,12,2
9784,Toledo,Albox,1,Domingo,10,0,1
9785,Toledo,Alcalá de Guadaíra,1,Domingo,10,5,1
9786,Toledo,Alcalá de Guadaíra,1,Viernes,10,5,1
9787,Toledo,Alcalá de Henares,1,Martes,10,10,1
9788,Toledo,Alcalá de Henares,1,Viernes,10,10,2
9789,Toledo,Alcantarilla,1,Jueves,10,21,1
9790,Toledo,Alcantarilla,1,Viernes,10,21,1
9791,Toledo,Alcobendas,1,Sabado,10,10,1
9792,Toledo,Alcorcón,1,Domingo,10,10,2
9793,Toledo,Alcázar de San Juan,0,Domingo,10,104,59
9794,Toledo,Alcázar de San Juan,0,Jueves,10,104,8
9795,Toledo,Alcázar de San Juan,0,Lunes,10,104,4
9796,Toledo,Alcázar de San Juan,0,Martes,10,104,4
9797,Toledo,Alcázar de San Juan,0,Miercoles,10,104,10
9798,Toledo,Alcázar de San Juan,0,Sabado,10,104,59
9799,Toledo,Alcázar de San Juan,0,Viernes,10,104,102
9800,Toledo,Aldaia,1,Domingo,10,12,2
9801,Toledo,Aldaia,1,Viernes,10,12,2
9802,Toledo,Algeciras,1,Miercoles,10,103,1
9803,Toledo,Algeciras,1,Viernes,10,103,2
9804,Toledo,Alhaurín de la Torre,1,Viernes,10,103,1
9805,Toledo,Alicante/Alacant,1,Domingo,10,104,35
9806,Toledo,Alicante/Alacant,1,Jueves,10,104,4
9807,Toledo,Alicante/Alacant,1,Lunes,10,104,3
9808,Toledo,Alicante/Alacant,1,Martes,10,104,2
9809,Toledo,Alicante/Alacant,1,Miercoles,10,104,7
9810,Toledo,Alicante/Alacant,1,Sabado,10,104,7
9811,Toledo,Alicante/Alacant,1,Viernes,10,104,52
9812,Toledo,Aljaraque,1,Viernes,10,103,3
9813,Toledo,Almadén,0,Viernes,10,103,1
9814,Toledo,Almansa,0,Domingo,10,104,1
9815,Toledo,Almansa,0,Jueves,10,104,1
9816,Toledo,Almansa,0,Viernes,10,104,3
9817,Toledo,Almendralejo,1,Viernes,10,103,2
9818,Toledo,Almería,1,Domingo,10,1,20
9819,Toledo,Almería,1,Miercoles,10,1,2
9820,Toledo,Almería,1,Sabado,10,1,2
9821,Toledo,Almería,1,Viernes,10,1,9
9822,Toledo,Almuradiel,0,Viernes,10,104,2
9823,Toledo,Alzira,1,Domingo,10,12,1
9824,Toledo,Amadora,1,Domingo,10,23,2
9825,Toledo,Andújar,1,Miercoles,10,104,1
9826,Toledo,Andújar,1,Viernes,10,104,2
9827,Toledo,Antequera,1,Domingo,10,103,2
9828,Toledo,Aranda de Duero,1,Domingo,10,10,1
9829,Toledo,Aranda de Duero,1,Sabado,10,10,1
9830,Toledo,Aranda de Duero,1,Viernes,10,10,3
9831,Toledo,Aranjuez,1,Sabado,10,10,1
9832,Toledo,Aranjuez,1,Viernes,10,10,1
9833,Toledo,Arenas de San Pedro,1,Domingo,10,10,1
9834,Toledo,Arenas de San Pedro,1,Viernes,10,10,3
9835,Toledo,Argamasilla de Alba,0,Jueves,10,104,1
9836,Toledo,Argamasilla de Alba,0,Miercoles,10,104,2
9837,Toledo,Argamasilla de Alba,0,Viernes,10,104,4
9838,Toledo,Argamasilla de Calatrava,0,Jueves,10,104,1
9839,Toledo,Argamasilla de Calatrava,0,Viernes,10,104,2
9840,Toledo,Armilla,1,Domingo,10,2,2
9841,Toledo,Armilla,1,Viernes,10,2,4
9842,Toledo,Badajoz,1,Domingo,10,103,25
9843,Toledo,Badajoz,1,Jueves,10,103,5
9844,Toledo,Badajoz,1,Lunes,10,103,1
9845,Toledo,Badajoz,1,Martes,10,103,1
9846,Toledo,Badajoz,1,Miercoles,10,103,5
9847,Toledo,Badajoz,1,Sabado,10,103,5
9848,Toledo,Badajoz,1,Viernes,10,103,26
9849,Toledo,Baeza,1,Domingo,10,104,2
9850,Toledo,Baeza,1,Miercoles,10,104,1
9851,Toledo,Baeza,1,Viernes,10,104,2
9852,Toledo,Bailén,1,Domingo,10,104,3
9853,Toledo,Bailén,1,Jueves,10,104,2
9854,Toledo,Bailén,1,Miercoles,10,104,2
9855,Toledo,Bailén,1,Sabado,10,104,3
9856,Toledo,Bailén,1,Viernes,10,104,19
9857,Toledo,Barakaldo,1,Domingo,10,10,1
9858,Toledo,Barcelona,1,Domingo,10,8,9
9859,Toledo,Barcelona,1,Jueves,10,8,1
9860,Toledo,Barcelona,1,Lunes,10,8,1
9861,Toledo,Barcelona,1,Miercoles,10,8,1
9862,Toledo,Barcelona,1,Sabado,10,8,2
9863,Toledo,Barcelona,1,Viernes,10,8,3
9864,Toledo,Belmonte,0,Miercoles,10,14,1
9865,Toledo,Belmonte,0,Miercoles,10,101,1
9866,Toledo,Belmonte,0,Viernes,10,14,1
9867,Toledo,Belmonte,0,Viernes,10,101,1
9868,Toledo,Benalmádena,1,Jueves,10,103,1
9869,Toledo,Benalmádena,1,Sabado,10,103,1
9870,Toledo,Benavente,1,Domingo,10,10,3
9871,Toledo,Benavente,1,Domingo,10,103,3
9872,Toledo,Benavente,1,Viernes,10,10,1
9873,Toledo,Benavente,1,Viernes,10,103,1
9874,Toledo,Benicasim/Benicàssim,1,Viernes,10,12,1
9875,Toledo,Benidorm,1,Domingo,10,12,2
9876,Toledo,Benidorm,1,Jueves,10,12,2
9877,Toledo,Benidorm,1,Sabado,10,12,1
9878,Toledo,Benidorm,1,Viernes,10,12,9
9879,Toledo,Bilbao,1,Domingo,10,10,8
9880,Toledo,Bilbao,1,Lunes,10,10,1
9881,Toledo,Bilbao,1,Martes,10,10,1
9882,Toledo,Bilbao,1,Sabado,10,10,1
9883,Toledo,Bilbao,1,Viernes,10,10,3
9884,Toledo,Bolaños de Calatrava,0,Viernes,10,104,1
9885,Toledo,Burgos,1,Domingo,10,10,11
9886,Toledo,Burgos,1,Jueves,10,10,1
9887,Toledo,Burgos,1,Lunes,10,10,1
9888,Toledo,Burgos,1,Sabado,10,10,1
9889,Toledo,Burgos,1,Viernes,10,10,10
9890,Toledo,Burjassot,1,Domingo,10,12,1
9891,Toledo,Burjassot,1,Viernes,10,12,2
9892,Toledo,Béjar,1,Viernes,10,10,2
9893,Toledo,Bétera,1,Domingo,10,12,1
9894,Toledo,Cabra,1,Viernes,10,103,1
9895,Toledo,Cabrales,1,Domingo,10,101,1
9896,Toledo,Calzada de Calatrava,0,Viernes,10,104,1
9897,Toledo,Campanario,1,Viernes,10,103,2
9898,Toledo,Campo de Criptana,0,Jueves,10,104,1
9899,Toledo,Campo de Criptana,0,Sabado,10,104,2
9900,Toledo,Campo de Criptana,0,Viernes,10,104,30
9901,Toledo,Camuñas,0,Jueves,10,104,1
9902,Toledo,Camuñas,0,Viernes,10,104,3
9903,Toledo,Candeleda,1,Martes,10,10,1
9904,Toledo,Carbajosa de la Sagrada,1,Domingo,10,10,1
9905,Toledo,Cardeña,1,Sabado,10,103,1
9906,Toledo,Carrión de Calatrava,0,Viernes,10,104,1
9907,Toledo,Cartagena,1,Domingo,10,104,9
9908,Toledo,Cartagena,1,Sabado,10,104,2
9909,Toledo,Cartagena,1,Viernes,10,104,6
9910,Toledo,Casas de Benítez,0,Viernes,10,14,1
9911,Toledo,Casas de los Pinos,0,Viernes,10,104,2
9912,Toledo,Castalla,1,Viernes,10,12,1
9913,Toledo,Castell-Platja d'Aro,1,Jueves,10,8,1
9914,Toledo,Caudete,0,Miercoles,10,104,1
9915,Toledo,Caudete,0,Viernes,10,104,3
9916,Toledo,Chiclana de la Frontera,1,Domingo,10,103,1
9917,Toledo,Chiclana de la Frontera,1,Viernes,10,103,1
9918,Toledo,Chiva,1,Viernes,10,12,2
9919,Toledo,Cieza,1,Sabado,10,10,1
9920,Toledo,Cieza,1,Sabado,10,21,1
9921,Toledo,Ciudad Real,0,Domingo,10,104,93
9922,Toledo,Ciudad Real,0,Jueves,10,104,10
9923,Toledo,Ciudad Real,0,Lunes,10,104,5
9924,Toledo,Ciudad Real,0,Martes,10,104,5
9925,Toledo,Ciudad Real,0,Miercoles,10,104,8
9926,Toledo,Ciudad Real,0,Sabado,10,104,71
9927,Toledo,Ciudad Real,0,Viernes,10,104,103
9928,Toledo,Consuegra,0,Domingo,10,104,1
9929,Toledo,Consuegra,0,Sabado,10,104,5
9930,Toledo,Consuegra,0,Viernes,10,104,3
9931,Toledo,Coria,1,Sabado,10,10,1
9932,Toledo,Cuenca,0,Domingo,10,102,9
9933,Toledo,Cuenca,0,Jueves,10,102,3
9934,Toledo,Cuenca,0,Lunes,10,102,1
9935,Toledo,Cuenca,0,Martes,10,102,1
9936,Toledo,Cuenca,0,Miercoles,10,102,2
9937,Toledo,Cuenca,0,Sabado,10,102,11
9938,Toledo,Cuenca,0,Viernes,10,102,35
9939,Toledo,Cullera,1,Domingo,10,12,1
9940,Toledo,Cullera,1,Sabado,10,12,1
9941,Toledo,Cullera,1,Viernes,10,12,3
9942,Toledo,Cáceres,1,Domingo,10,103,49
9943,Toledo,Cáceres,1,Jueves,10,103,5
9944,Toledo,Cáceres,1,Martes,10,103,2
9945,Toledo,Cáceres,1,Miercoles,10,103,2
9946,Toledo,Cáceres,1,Sabado,10,103,8
9947,Toledo,Cáceres,1,Viernes,10,103,56
9948,Toledo,Cádiz,1,Domingo,10,103,4
9949,Toledo,Cádiz,1,Miercoles,10,103,1
9950,Toledo,Cádiz,1,Viernes,10,103,3
9951,Toledo,Córdoba,1,Domingo,10,103,64
9952,Toledo,Córdoba,1,Jueves,10,103,9
9953,Toledo,Córdoba,1,Lunes,10,103,1
9954,Toledo,Córdoba,1,Martes,10,103,3
9955,Toledo,Córdoba,1,Miercoles,10,103,10
9956,Toledo,Córdoba,1,Sabado,10,103,29
9957,Toledo,Córdoba,1,Viernes,10,103,84
9958,Toledo,Daimiel,0,Domingo,10,104,3
9959,Toledo,Daimiel,0,Jueves,10,104,1
9960,Toledo,Daimiel,0,Miercoles,10,104,1
9961,Toledo,Daimiel,0,Sabado,10,104,1
9962,Toledo,Daimiel,0,Viernes,10,104,8
9963,Toledo,Daimús,1,Viernes,10,12,1
9964,Toledo,Don Benito,1,Martes,10,103,1
9965,Toledo,Don Benito,1,Miercoles,10,103,1
9966,Toledo,Don Benito,1,Viernes,10,103,7
9967,Toledo,Dos Hermanas,1,Domingo,10,5,1
9968,Toledo,Dos Hermanas,1,Viernes,10,5,3
9969,Toledo,Eibar,1,Miercoles,10,10,1
9970,Toledo,Eibar,1,Viernes,10,10,1
9971,Toledo,Elche/Elx,1,Domingo,10,22,13
9972,Toledo,Elche/Elx,1,Jueves,10,22,1
9973,Toledo,Elche/Elx,1,Lunes,10,22,1
9974,Toledo,Elche/Elx,1,Martes,10,22,2
9975,Toledo,Elche/Elx,1,Miercoles,10,22,1
9976,Toledo,Elche/Elx,1,Sabado,10,22,2
9977,Toledo,Elche/Elx,1,Viernes,10,22,14
9978,Toledo,Elda,1,Domingo,10,104,4
9979,Toledo,Elda,1,Viernes,10,104,1
9980,Toledo,Faro,1,Viernes,10,103,2
9981,Toledo,Fuengirola,1,Jueves,10,103,1
9982,Toledo,Fuengirola,1,Viernes,10,103,1
9983,Toledo,Fuenlabrada,1,Miercoles,10,10,1
9984,Toledo,Fuente el Fresno,0,Domingo,10,104,1
9985,Toledo,Fuente el Fresno,0,Jueves,10,104,2
9986,Toledo,Fuente el Fresno,0,Sabado,10,104,4
9987,Toledo,Fuente el Fresno,0,Viernes,10,104,24
9988,Toledo,Fuente Álamo de Murcia,1,Miercoles,10,104,1
9989,Toledo,Fuentes de Andalucía,1,Domingo,10,103,1
9990,Toledo,Gandia,1,Domingo,10,12,1
9991,Toledo,Gandia,1,Jueves,10,12,1
9992,Toledo,Gandia,1,Miercoles,10,12,1
9993,Toledo,Gandia,1,Sabado,10,12,2
9994,Toledo,Gandia,1,Viernes,10,12,11
9995,Toledo,Getafe,1,Domingo,10,10,3
9996,Toledo,Getafe,1,Martes,10,10,1
9997,Toledo,Getafe,1,Sabado,10,10,1
9998,Toledo,Getafe,1,Viernes,10,10,3
9999,Toledo,Girona,1,Domingo,10,8,1
10000,Toledo,Granada,1,Domingo,10,2,91
10001,Toledo,Granada,1,Jueves,10,2,10
10002,Toledo,Granada,1,Lunes,10,2,4
10003,Toledo,Granada,1,Martes,10,2,6
10004,Toledo,Granada,1,Miercoles,10,2,10
10005,Toledo,Granada,1,Sabado,10,2,51
10006,Toledo,Granada,1,Viernes,10,2,101
10007,Toledo,Guadalajara,0,Domingo,10,10,7
10008,Toledo,Guadalajara,0,Jueves,10,10,1
10009,Toledo,Guadalajara,0,Martes,10,10,1
10010,Toledo,Guadalajara,0,Sabado,10,10,1
10011,Toledo,Guadalajara,0,Viernes,10,10,5
10012,Toledo,Guardamar del Segura,1,Sabado,10,22,1
10013,Toledo,Guardamar del Segura,1,Viernes,10,22,1
10014,Toledo,Guarromán,1,Domingo,10,104,2
10015,Toledo,Guarromán,1,Jueves,10,104,1
10016,Toledo,Guarromán,1,Lunes,10,104,1
10017,Toledo,Guarromán,1,Sabado,10,104,1
10018,Toledo,Guarromán,1,Viernes,10,104,5
10019,Toledo,Hellín,0,Domingo,10,104,4
10020,Toledo,Hellín,0,Jueves,10,104,1
10021,Toledo,Hellín,0,Martes,10,104,1
10022,Toledo,Hellín,0,Miercoles,10,104,3
10023,Toledo,Hellín,0,Sabado,10,104,2
10024,Toledo,Hellín,0,Viernes,10,104,21
10025,Toledo,Herencia,0,Martes,10,104,1
10026,Toledo,Herencia,0,Miercoles,10,104,1
10027,Toledo,Herencia,0,Viernes,10,104,4
10028,Toledo,Honrubia,0,Sabado,10,14,1
10029,Toledo,Hospital de Órbigo,1,Viernes,10,10,1
10030,Toledo,Huelva,1,Domingo,10,103,2
10031,Toledo,Huelva,1,Miercoles,10,103,2
10032,Toledo,Huelva,1,Viernes,10,103,1
10033,Toledo,Huércal-Overa,1,Viernes,10,104,1
10034,Toledo,Ibi,1,Viernes,10,12,1
10035,Toledo,Jaén,1,Domingo,10,104,51
10036,Toledo,Jaén,1,Jueves,10,104,7
10037,Toledo,Jaén,1,Lunes,10,104,2
10038,Toledo,Jaén,1,Martes,10,104,5
10039,Toledo,Jaén,1,Miercoles,10,104,7
10040,Toledo,Jaén,1,Sabado,10,104,26
10041,Toledo,Jaén,1,Viernes,10,104,74
10042,Toledo,Jerez de la Frontera,1,Domingo,10,103,2
10043,Toledo,Jerez de la Frontera,1,Viernes,10,103,3
10044,Toledo,Leganés,1,Sabado,10,10,1
10045,Toledo,Leganés,1,Viernes,10,10,1
10046,Toledo,León,1,Domingo,10,10,2
10047,Toledo,León,1,Miercoles,10,10,3
10048,Toledo,León,1,Sabado,10,10,1
10049,Toledo,León,1,Viernes,10,10,3
10050,Toledo,Linares,1,Domingo,10,104,5
10051,Toledo,Linares,1,Jueves,10,104,3
10052,Toledo,Linares,1,Martes,10,104,1
10053,Toledo,Linares,1,Miercoles,10,104,1
10054,Toledo,Linares,1,Sabado,10,104,1
10055,Toledo,Linares,1,Viernes,10,104,25
10056,Toledo,Lleida,1,Domingo,10,8,1
10057,Toledo,Lleida,1,Jueves,10,8,1
10058,Toledo,Llers,1,Domingo,10,8,1
10059,Toledo,Llíria,1,Martes,10,12,1
10060,Toledo,Lobón,1,Viernes,10,103,1
10061,Toledo,Logroño,1,Viernes,10,10,2
10062,Toledo,Lorca,1,Viernes,10,104,1
10063,Toledo,Lucena,1,Domingo,10,103,1
10064,Toledo,Lucena,1,Jueves,10,103,1
10065,Toledo,Lucena,1,Viernes,10,103,2
10066,Toledo,Lugo,1,Domingo,10,101,2
10067,Toledo,Lugo,1,Jueves,10,101,1
10068,Toledo,Madrid,1,Domingo,10,10,102
10069,Toledo,Madrid,1,Jueves,10,10,11
10070,Toledo,Madrid,1,Lunes,10,10,6
10071,Toledo,Madrid,1,Martes,10,10,6
10072,Toledo,Madrid,1,Miercoles,10,10,10
10073,Toledo,Madrid,1,Sabado,10,10,96
10074,Toledo,Madrid,1,Viernes,10,10,97
10075,Toledo,Madridejos,0,Domingo,10,104,4
10076,Toledo,Madridejos,0,Jueves,10,104,1
10077,Toledo,Madridejos,0,Martes,10,104,1
10078,Toledo,Madridejos,0,Sabado,10,104,6
10079,Toledo,Madridejos,0,Viernes,10,104,9
10080,Toledo,Malagón,0,Domingo,10,104,2
10081,Toledo,Malagón,0,Miercoles,10,104,1
10082,Toledo,Malagón,0,Viernes,10,104,7
10083,Toledo,Manises,1,Domingo,10,12,5
10084,Toledo,Manises,1,Jueves,10,12,1
10085,Toledo,Manises,1,Lunes,10,12,1
10086,Toledo,Manises,1,Martes,10,12,1
10087,Toledo,Manises,1,Sabado,10,12,2
10088,Toledo,Manzanares,0,Domingo,10,104,42
10089,Toledo,Manzanares,0,Jueves,10,104,8
10090,Toledo,Manzanares,0,Lunes,10,104,2
10091,Toledo,Manzanares,0,Martes,10,104,2
10092,Toledo,Manzanares,0,Miercoles,10,104,7
10093,Toledo,Manzanares,0,Sabado,10,104,47
10094,Toledo,Manzanares,0,Viernes,10,104,86
10095,Toledo,Maracena,1,Domingo,10,2,3
10096,Toledo,Marbella,1,Domingo,10,103,1
10097,Toledo,Marbella,1,Sabado,10,103,1
